tx	gene_id	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
CEP52_008602-T1_mrna	gene-CEP52_008602	651.298	655.439	651.43	666.442	655.267	650.311	653.799	649.283	653.9	656.281	655.005	657.959	658.984	653.255	663.819	651.312
CEP52_008603-T1_mrna	gene-CEP52_008603	1341.298	1345.439	1341.43	1356.442	1345.267	1340.311	1343.799	1339.283	1343.9	1346.281	1345.005	1347.959	1348.984	1343.255	1353.819	1341.312
CEP52_008604-T1_mrna	gene-CEP52_008604	4962.298	4966.439	4962.43	4977.442	4966.267	4961.311	4964.799	4960.283	4964.9	4967.281	4966.005	4968.959	4969.984	4964.255	4974.819	4962.312
CEP52_008605-T1_mrna	gene-CEP52_008605	321.46	325.565	321.731	336.501	325.417	320.978	323.799	319.47	323.9	326.281	325.4	327.959	328.984	323.255	333.819	321.45
CEP52_008606-T1_mrna	gene-CEP52_008606	456.326	460.439	456.43	471.442	460.284	455.311	458.799	454.283	458.9	461.281	460.005	462.959	463.984	458.255	468.819	456.312
CEP52_008607-T1_mrna	gene-CEP52_008607	480.326	484.439	480.43	495.442	484.284	479.311	482.799	478.283	482.9	485.281	484.005	486.959	487.984	482.255	492.819	480.312
CEP52_008608-T1_mrna	gene-CEP52_008608	253.025	256.957	253.286	267.747	256.827	253.438	256.154	251.378	254.9	257.281	256.4	259.342	261.194	254.255	264.819	252.742
CEP52_008609-T1_mrna	gene-CEP52_008609	1074.298	1078.439	1074.43	1089.442	1078.267	1073.311	1076.799	1072.283	1076.9	1079.281	1078.005	1080.959	1081.984	1076.255	1086.819	1074.312
CEP52_008610-T1_mrna	gene-CEP52_008610	789.298	793.439	789.43	804.442	793.267	788.311	791.799	787.283	791.9	794.281	793.005	795.959	796.984	791.255	801.819	789.312
CEP52_008611-T1_mrna	gene-CEP52_008611	1059.298	1063.439	1059.43	1074.442	1063.267	1058.311	1061.799	1057.283	1061.9	1064.281	1063.005	1065.959	1066.984	1061.255	1071.819	1059.312
CEP52_008612-T1_mrna	gene-CEP52_008612	1008.298	1012.439	1008.43	1023.442	1012.267	1007.311	1010.799	1006.283	1010.9	1013.281	1012.005	1014.959	1015.984	1010.255	1020.819	1008.312
CEP52_008613-T1_mrna	gene-CEP52_008613	1143.298	1147.439	1143.43	1158.442	1147.267	1142.311	1145.799	1141.283	1145.9	1148.281	1147.005	1149.959	1150.984	1145.255	1155.819	1143.312
CEP52_008614-T1_mrna	gene-CEP52_008614	552.326	556.439	552.43	567.442	556.267	551.311	554.799	550.283	554.9	557.281	556.005	558.959	559.984	554.255	564.819	552.312
CEP52_008615-T1_mrna	gene-CEP52_008615	1977.298	1981.439	1977.43	1992.442	1981.267	1976.311	1979.799	1975.283	1979.9	1982.281	1981.005	1983.959	1984.984	1979.255	1989.819	1977.312
CEP52_008616-T1_mrna	gene-CEP52_008616	675.298	679.439	675.43	690.442	679.267	674.311	677.799	673.283	677.9	680.281	679.005	681.959	682.984	677.255	687.819	675.312
CEP52_008617-T1_mrna	gene-CEP52_008617	124.775	127.972	125.461	135.853	126.694	125.304	127.225	123.684	124.302	128.539	127.32	130.301	131.017	135.377	130.857	124.189
CEP52_008618-T1_mrna	gene-CEP52_008618	753.298	757.439	753.43	768.442	757.267	752.311	755.799	751.283	755.9	758.281	757.005	759.959	760.984	755.255	765.819	753.312
CEP52_008619-T1_mrna	gene-CEP52_008619	789.298	793.439	789.43	804.442	793.267	788.311	791.799	787.283	791.9	794.281	793.005	795.959	796.984	791.255	801.819	789.312
CEP52_008620-T1_mrna	gene-CEP52_008620	3675.298	3679.439	3675.43	3690.442	3679.267	3674.311	3677.799	3673.283	3677.9	3680.281	3679.005	3681.959	3682.984	3677.255	3687.819	3675.312
CEP52_008621-T1_mrna	gene-CEP52_008621	1851.298	1855.439	1851.43	1866.442	1855.267	1850.311	1853.799	1849.283	1853.9	1856.281	1855.005	1857.959	1858.984	1853.255	1863.819	1851.312
CEP52_008622-T1_mrna	gene-CEP52_008622	903.298	907.439	903.43	918.442	907.267	902.311	905.799	901.283	905.9	908.281	907.005	909.959	910.984	905.255	915.819	903.312
CEP52_008623-T1_mrna	gene-CEP52_008623	1356.298	1360.439	1356.43	1371.442	1360.267	1355.311	1358.799	1354.283	1358.9	1361.281	1360.005	1362.959	1363.984	1358.255	1368.819	1356.312
CEP52_008624-T1_mrna	gene-CEP52_008624	3192.298	3196.439	3192.43	3207.442	3196.267	3191.311	3194.799	3190.283	3194.9	3197.281	3196.005	3198.959	3199.984	3194.255	3204.819	3192.312
CEP52_008625-T1_mrna	gene-CEP52_008625	1272.298	1276.439	1272.43	1287.442	1276.267	1271.311	1274.799	1270.283	1274.9	1277.281	1276.005	1278.959	1279.984	1274.255	1284.819	1272.312
CEP52_008626-T1_mrna	gene-CEP52_008626	2679.298	2683.439	2679.43	2694.442	2683.267	2678.311	2681.799	2677.283	2681.9	2684.281	2683.005	2685.959	2686.984	2681.255	2691.819	2679.312
CEP52_008627-T1_mrna	gene-CEP52_008627	1167.298	1171.439	1167.43	1182.442	1171.267	1166.311	1169.799	1165.283	1169.9	1172.281	1171.005	1173.959	1174.984	1169.255	1179.819	1167.312
CEP52_008628-T1_mrna	gene-CEP52_008628	738.298	742.439	738.43	753.442	742.267	737.311	740.799	736.283	740.9	743.281	742.005	744.959	745.984	740.255	750.819	738.312
CEP52_008629-T1_mrna	gene-CEP52_008629	837.298	841.439	837.43	852.442	841.267	836.311	839.799	835.283	839.9	842.281	841.005	843.959	844.984	839.255	849.819	837.312
CEP52_008630-T1_mrna	gene-CEP52_008630	957.298	961.439	957.43	972.442	961.267	956.311	959.799	955.283	959.9	962.281	961.005	963.959	964.984	959.255	969.819	957.312
CEP52_008631-T1_mrna	gene-CEP52_008631	1926.298	1930.439	1926.43	1941.442	1930.267	1925.311	1928.799	1924.283	1928.9	1931.281	1930.005	1932.959	1933.984	1928.255	1938.819	1926.312
CEP52_008632-T1_mrna	gene-CEP52_008632	1368.298	1372.439	1368.43	1383.442	1372.267	1367.311	1370.799	1366.283	1370.9	1373.281	1372.005	1374.959	1375.984	1370.255	1380.819	1368.312
CEP52_008633-T1_mrna	gene-CEP52_008633	4827.298	4831.439	4827.43	4842.442	4831.267	4826.311	4829.799	4825.283	4829.9	4832.281	4831.005	4833.959	4834.984	4829.255	4839.819	4827.312
CEP52_008634-T1_mrna	gene-CEP52_008634	753.298	757.439	753.43	768.442	757.267	752.311	755.799	751.283	755.9	758.281	757.005	759.959	760.984	755.255	765.819	753.312
CEP52_008635-T1_mrna	gene-CEP52_008635	1269.298	1273.439	1269.43	1284.442	1273.267	1268.311	1271.799	1267.283	1271.9	1274.281	1273.005	1275.959	1276.984	1271.255	1281.819	1269.312
CEP52_008636-T1_mrna	gene-CEP52_008636	501.326	505.439	501.43	516.442	505.267	500.311	503.799	499.283	503.9	506.281	505.005	507.959	508.984	503.255	513.819	501.312
CEP52_008637-T1_mrna	gene-CEP52_008637	1443.298	1447.439	1443.43	1458.442	1447.267	1442.311	1445.799	1441.283	1445.9	1448.281	1447.005	1449.959	1450.984	1445.255	1455.819	1443.312
CEP52_008638-T1_mrna	gene-CEP52_008638	2910.298	2914.439	2910.43	2925.442	2914.267	2909.311	2912.799	2908.283	2912.9	2915.281	2914.005	2916.959	2917.984	2912.255	2922.819	2910.312
CEP52_017745-T1_mrna	gene-CEP52_017745	39.865	41.138	40.336	43.676	39.079	40.294	43.581	39.188	36.554	39.913	41.709	43.215	41.86	40.843	35.887	39.039
CEP52_017746-T1_mrna	gene-CEP52_017746	252.041	255.966	252.301	266.751	255.829	252.513	255.154	250.378	253.9	256.281	255.4	258.378	260.194	253.255	263.819	251.76
CEP52_017747-T1_mrna	gene-CEP52_017747	337.436	341.541	337.665	352.501	341.401	336.832	339.799	335.47	339.9	342.281	341.4	343.959	344.984	339.255	349.819	337.384
CEP52_017748-T1_mrna	gene-CEP52_017748	1452.298	1456.439	1452.43	1467.442	1456.267	1451.311	1454.799	1450.283	1454.9	1457.281	1456.005	1458.959	1459.984	1454.255	1464.819	1452.312
CEP52_017749-T1_mrna	gene-CEP52_017749	1452.298	1456.439	1452.43	1467.442	1456.267	1451.311	1454.799	1450.283	1454.9	1457.281	1456.005	1458.959	1459.984	1454.255	1464.819	1452.312
CEP52_017750-T1_mrna	gene-CEP52_017750	725.298	729.439	725.43	740.442	729.267	724.311	727.799	723.283	727.9	730.281	729.005	731.959	732.984	727.255	737.819	725.312
CEP52_017751-T1_mrna	gene-CEP52_017751	423.326	427.439	423.43	438.442	427.286	422.311	425.799	421.283	425.9	428.281	427.005	429.959	430.984	425.255	435.819	423.312
CEP52_017752-T1_mrna	gene-CEP52_017752	999.298	1003.439	999.43	1014.442	1003.267	998.311	1001.799	997.283	1001.9	1004.281	1003.005	1005.959	1006.984	1001.255	1011.819	999.312
CEP52_008639-T1_mrna	gene-CEP52_008639	723.298	727.439	723.43	738.442	727.267	722.311	725.799	721.283	725.9	728.281	727.005	729.959	730.984	725.255	735.819	723.312
CEP52_008640-T1_mrna	gene-CEP52_008640	354.411	358.496	354.581	369.442	358.396	353.819	356.799	352.379	356.9	359.281	358.4	360.959	361.984	356.255	366.819	354.355
CEP52_008641-T1_mrna	gene-CEP52_008641	690.298	694.439	690.43	705.442	694.267	689.311	692.799	688.283	692.9	695.281	694.005	696.959	697.984	692.255	702.819	690.312
CEP52_008642-T1_mrna	gene-CEP52_008642	621.298	625.439	621.43	636.442	625.267	620.311	623.799	619.283	623.9	626.281	625.005	627.959	628.984	623.255	633.819	621.312
CEP52_008643-T1_mrna	gene-CEP52_008643	2922.298	2926.439	2922.43	2937.442	2926.267	2921.311	2924.799	2920.283	2924.9	2927.281	2926.005	2928.959	2929.984	2924.255	2934.819	2922.312
CEP52_008644-T1_mrna	gene-CEP52_008644	264.832	268.87	265.149	279.672	268.732	264.595	268.154	262.971	266.9	269.281	268.4	271.313	271.984	266.255	276.819	264.685
CEP52_008645-T1_mrna	gene-CEP52_008645	1068.298	1072.439	1068.43	1083.442	1072.267	1067.311	1070.799	1066.283	1070.9	1073.281	1072.005	1074.959	1075.984	1070.255	1080.819	1068.312
CEP52_008646-T1_mrna	gene-CEP52_008646	1305.298	1309.439	1305.43	1320.442	1309.267	1304.311	1307.799	1303.283	1307.9	1310.281	1309.005	1311.959	1312.984	1307.255	1317.819	1305.312
CEP52_008647-T1_mrna	gene-CEP52_008647	603.298	607.439	603.43	618.442	607.267	602.311	605.799	601.283	605.9	608.281	607.005	609.959	610.984	605.255	615.819	603.312
CEP52_008648-T1_mrna	gene-CEP52_008648	1248.298	1252.439	1248.43	1263.442	1252.267	1247.311	1250.799	1246.283	1250.9	1253.281	1252.005	1254.959	1255.984	1250.255	1260.819	1248.312
CEP52_008649-T1_mrna	gene-CEP52_008649	477.326	481.439	477.43	492.442	481.284	476.311	479.799	475.283	479.9	482.281	481.005	483.959	484.984	479.255	489.819	477.312
CEP52_008650-T1_mrna	gene-CEP52_008650	1302.298	1306.439	1302.43	1317.442	1306.267	1301.311	1304.799	1300.283	1304.9	1307.281	1306.005	1308.959	1309.984	1304.255	1314.819	1302.312
CEP52_008651-T1_mrna	gene-CEP52_008651	1479.298	1483.439	1479.43	1494.442	1483.267	1478.311	1481.799	1477.283	1481.9	1484.281	1483.005	1485.959	1486.984	1481.255	1491.819	1479.312
CEP52_008652-T1_mrna	gene-CEP52_008652	921.298	925.439	921.43	936.442	925.267	920.311	923.799	919.283	923.9	926.281	925.005	927.959	928.984	923.255	933.819	921.312
CEP52_008654-T1_mrna	gene-CEP52_008654	540.326	544.439	540.43	555.442	544.267	539.311	542.799	538.283	542.9	545.281	544.005	546.959	547.984	542.255	552.819	540.312
CEP52_008655-T1_mrna	gene-CEP52_008655	93.832	96.681	94.454	102.798	95.009	94.856	97.764	93.279	93.531	95.842	96.353	98.689	100.302	100.826	99.53	92.834
CEP52_008656-T1_mrna	gene-CEP52_008656	495.326	499.439	495.43	510.442	499.267	494.311	497.799	493.283	497.9	500.281	499.005	501.959	502.984	497.255	507.819	495.312
CEP52_008657-T1_mrna	gene-CEP52_008657	162.915	166.675	163.739	176.01	165.998	163.021	166.083	161.73	166.1	167.176	165.406	169.049	170.982	172.959	171.835	162.655
CEP52_008658-T1_mrna	gene-CEP52_008658	987.298	991.439	987.43	1002.442	991.267	986.311	989.799	985.283	989.9	992.281	991.005	993.959	994.984	989.255	999.819	987.312
CEP52_008659-T1_mrna	gene-CEP52_008659	91.419	94.107	92.025	100.085	92.47	92.115	94.97	90.753	94.685	93.409	93.723	96.284	98.122	97.965	96.994	90.375
CEP52_008660-T1_mrna	gene-CEP52_008660	402.336	406.447	402.446	417.442	406.315	401.311	404.799	400.283	404.9	407.281	406.005	408.959	409.984	404.255	414.819	402.312
CEP52_008661-T1_mrna	gene-CEP52_008661	945.298	949.439	945.43	960.442	949.267	944.311	947.799	943.283	947.9	950.281	949.005	951.959	952.984	947.255	957.819	945.312
CEP52_008662-T1_mrna	gene-CEP52_008662	927.298	931.439	927.43	942.442	931.267	926.311	929.799	925.283	929.9	932.281	931.005	933.959	934.984	929.255	939.819	927.312
CEP52_008663-T1_mrna	gene-CEP52_008663	1215.298	1219.439	1215.43	1230.442	1219.267	1214.311	1217.799	1213.283	1217.9	1220.281	1219.005	1221.959	1222.984	1217.255	1227.819	1215.312
CEP52_008664-T1_mrna	gene-CEP52_008664	241.202	245.102	241.459	255.851	244.971	241.659	244.154	239.486	242.9	245.281	244.4	247.5	249.194	242.255	252.819	241.054
CEP52_008665-T1_mrna	gene-CEP52_008665	2373.298	2377.439	2373.43	2388.442	2377.267	2372.311	2375.799	2371.283	2375.9	2378.281	2377.005	2379.959	2380.984	2375.255	2385.819	2373.312
CEP52_008666-T1_mrna	gene-CEP52_008666	594.298	598.439	594.43	609.442	598.267	593.311	596.799	592.283	596.9	599.281	598.005	600.959	601.984	596.255	606.819	594.312
CEP52_008667-T1_mrna	gene-CEP52_008667	1446.298	1450.439	1446.43	1461.442	1450.267	1445.311	1448.799	1444.283	1448.9	1451.281	1450.005	1452.959	1453.984	1448.255	1458.819	1446.312
CEP52_008668-T1_mrna	gene-CEP52_008668	1284.298	1288.439	1284.43	1299.442	1288.267	1283.311	1286.799	1282.283	1286.9	1289.281	1288.005	1290.959	1291.984	1286.255	1296.819	1284.312
CEP52_008669-T1_mrna	gene-CEP52_008669	744.298	748.439	744.43	759.442	748.267	743.311	746.799	742.283	746.9	749.281	748.005	750.959	751.984	746.255	756.819	744.312
CEP52_008670-T1_mrna	gene-CEP52_008670	1410.298	1414.439	1410.43	1425.442	1414.267	1409.311	1412.799	1408.283	1412.9	1415.281	1414.005	1416.959	1417.984	1412.255	1422.819	1410.312
CEP52_008671-T1_mrna	gene-CEP52_008671	220.602	224.525	220.932	234.992	224.3	221.194	224.274	218.946	221.9	224.558	223.654	226.748	228.194	221.255	231.819	220.42
CEP52_008672-T1_mrna	gene-CEP52_008672	822.298	826.439	822.43	837.442	826.267	821.311	824.799	820.283	824.9	827.281	826.005	828.959	829.984	824.255	834.819	822.312
CEP52_008673-T1_mrna	gene-CEP52_008673	462.326	466.439	462.43	477.442	466.284	461.311	464.799	460.283	464.9	467.281	466.005	468.959	469.984	464.255	474.819	462.312
CEP52_008674-T1_mrna	gene-CEP52_008674	1005.298	1009.439	1005.43	1020.442	1009.267	1004.311	1007.799	1003.283	1007.9	1010.281	1009.005	1011.959	1012.984	1007.255	1017.819	1005.312
CEP52_008676-T1_mrna	gene-CEP52_008676	1119.298	1123.439	1119.43	1134.442	1123.267	1118.311	1121.799	1117.283	1121.9	1124.281	1123.005	1125.959	1126.984	1121.255	1131.819	1119.312
CEP52_008677-T1_mrna	gene-CEP52_008677	996.298	1000.439	996.43	1011.442	1000.267	995.311	998.799	994.283	998.9	1001.281	1000.005	1002.959	1003.984	998.255	1008.819	996.312
CEP52_008678-T1_mrna	gene-CEP52_008678	4239.298	4243.439	4239.43	4254.442	4243.267	4238.311	4241.799	4237.283	4241.9	4244.281	4243.005	4245.959	4246.984	4241.255	4251.819	4239.312
CEP52_008679-T1_mrna	gene-CEP52_008679	61.646	63.358	61.878	67.258	61.201	62.09	64.953	60.033	63.747	61.556	64.262	64.474	63.582	63.515	61.369	60.293
CEP52_008680-T1_mrna	gene-CEP52_008680	732.298	736.439	732.43	747.442	736.267	731.311	734.799	730.283	734.9	737.281	736.005	738.959	739.984	734.255	744.819	732.312
CEP52_008681-T1_mrna	gene-CEP52_008681	66.061	67.777	66.284	72.068	65.755	66.485	68.132	64.161	69.704	66.544	68.745	69.129	68.853	68.093	67.185	64.824
CEP52_008682-T1_mrna	gene-CEP52_008682	1635.298	1639.439	1635.43	1650.442	1639.267	1634.311	1637.799	1633.283	1637.9	1640.281	1639.005	1641.959	1642.984	1637.255	1647.819	1635.312
CEP52_008683-T1_mrna	gene-CEP52_008683	744.298	748.439	744.43	759.442	748.267	743.311	746.799	742.283	746.9	749.281	748.005	750.959	751.984	746.255	756.819	744.312
CEP52_008684-T1_mrna	gene-CEP52_008684	987.298	991.439	987.43	1002.442	991.267	986.311	989.799	985.283	989.9	992.281	991.005	993.959	994.984	989.255	999.819	987.312
CEP52_008685-T1_mrna	gene-CEP52_008685	1173.298	1177.439	1173.43	1188.442	1177.267	1172.311	1175.799	1171.283	1175.9	1178.281	1177.005	1179.959	1180.984	1175.255	1185.819	1173.312
CEP52_008686-T1_mrna	gene-CEP52_008686	435.326	439.439	435.43	450.442	439.285	434.311	437.799	433.283	437.9	440.281	439.005	441.959	442.984	437.255	447.819	435.312
CEP52_008687-T1_mrna	gene-CEP52_008687	945.298	949.439	945.43	960.442	949.267	944.311	947.799	943.283	947.9	950.281	949.005	951.959	952.984	947.255	957.819	945.312
CEP52_008688-T1_mrna	gene-CEP52_008688	942.298	946.439	942.43	957.442	946.267	941.311	944.799	940.283	944.9	947.281	946.005	948.959	949.984	944.255	954.819	942.312
CEP52_008689-T1_mrna	gene-CEP52_008689	174.239	177.981	174.887	187.745	177.583	174.549	177.245	172.268	178.097	178.874	176.614	180.849	182.981	184.955	183.822	174.131
CEP52_008690-T1_mrna	gene-CEP52_008690	1353.298	1357.439	1353.43	1368.442	1357.267	1352.311	1355.799	1351.283	1355.9	1358.281	1357.005	1359.959	1360.984	1355.255	1365.819	1353.312
CEP52_008692-T1_mrna	gene-CEP52_008692	1446.298	1450.439	1446.43	1461.442	1450.267	1445.311	1448.799	1444.283	1448.9	1451.281	1450.005	1452.959	1453.984	1448.255	1458.819	1446.312
CEP52_008693-T1_mrna	gene-CEP52_008693	912.298	916.439	912.43	927.442	916.267	911.311	914.799	910.283	914.9	917.281	916.005	918.959	919.984	914.255	924.819	912.312
CEP52_008694-T1_mrna	gene-CEP52_008694	660.298	664.439	660.43	675.442	664.267	659.311	662.799	658.283	662.9	665.281	664.005	666.959	667.984	662.255	672.819	660.312
CEP52_008695-T1_mrna	gene-CEP52_008695	375.375	379.478	375.481	390.442	379.315	374.623	377.799	373.283	377.9	380.281	379.005	381.959	382.984	377.255	387.819	375.312
CEP52_008696-T1_mrna	gene-CEP52_008696	1641.298	1645.439	1641.43	1656.442	1645.267	1640.311	1643.799	1639.283	1643.9	1646.281	1645.005	1647.959	1648.984	1643.255	1653.819	1641.312
CEP52_008697-T1_mrna	gene-CEP52_008697	552.326	556.439	552.43	567.442	556.267	551.311	554.799	550.283	554.9	557.281	556.005	558.959	559.984	554.255	564.819	552.312
CEP52_008698-T1_mrna	gene-CEP52_008698	1815.298	1819.439	1815.43	1830.442	1819.267	1814.311	1817.799	1813.283	1817.9	1820.281	1819.005	1821.959	1822.984	1817.255	1827.819	1815.312
CEP52_008699-T1_mrna	gene-CEP52_008699	3729.298	3733.439	3729.43	3744.442	3733.267	3728.311	3731.799	3727.283	3731.9	3734.281	3733.005	3735.959	3736.984	3731.255	3741.819	3729.312
CEP52_008700-T1_mrna	gene-CEP52_008700	972.298	976.439	972.43	987.442	976.267	971.311	974.799	970.283	974.9	977.281	976.005	978.959	979.984	974.255	984.819	972.312
CEP52_008701-T1_mrna	gene-CEP52_008701	1233.298	1237.439	1233.43	1248.442	1237.267	1232.311	1235.799	1231.283	1235.9	1238.281	1237.005	1239.959	1240.984	1235.255	1245.819	1233.312
CEP52_008702-T1_mrna	gene-CEP52_008702	510.326	514.439	510.43	525.442	514.267	509.311	512.799	508.283	512.9	515.281	514.005	516.959	517.984	512.255	522.819	510.312
CEP52_008703-T1_mrna	gene-CEP52_008703	1767.298	1771.439	1767.43	1782.442	1771.267	1766.311	1769.799	1765.283	1769.9	1772.281	1771.005	1773.959	1774.984	1769.255	1779.819	1767.312
CEP52_008704-T1_mrna	gene-CEP52_008704	834.298	838.439	834.43	849.442	838.267	833.311	836.799	832.283	836.9	839.281	838.005	840.959	841.984	836.255	846.819	834.312
CEP52_008705-T1_mrna	gene-CEP52_008705	1551.298	1555.439	1551.43	1566.442	1555.267	1550.311	1553.799	1549.283	1553.9	1556.281	1555.005	1557.959	1558.984	1553.255	1563.819	1551.312
CEP52_008706-T1_mrna	gene-CEP52_008706	202.976	206.986	203.419	217.235	206.69	203.447	206.274	201.294	208.097	207.455	205.86	209.352	211.219	209.15	213.819	202.962
CEP52_008707-T1_mrna	gene-CEP52_008707	717.298	721.439	717.43	732.442	721.267	716.311	719.799	715.283	719.9	722.281	721.005	723.959	724.984	719.255	729.819	717.312
CEP52_008708-T1_mrna	gene-CEP52_008708	957.298	961.439	957.43	972.442	961.267	956.311	959.799	955.283	959.9	962.281	961.005	963.959	964.984	959.255	969.819	957.312
CEP52_008709-T1_mrna	gene-CEP52_008709	429.326	433.439	429.43	444.442	433.285	428.311	431.799	427.283	431.9	434.281	433.005	435.959	436.984	431.255	441.819	429.312
CEP52_017753-T1_mrna	gene-CEP52_017753	68.325	70.027	68.478	74.596	68.107	68.502	70.676	66.197	72.674	69.134	70.789	71.81	71.508	71.055	70.058	67.058
CEP52_017754-T1_mrna	gene-CEP52_017754	733.298	737.439	733.43	748.442	737.267	732.311	735.799	731.283	735.9	738.281	737.005	739.959	740.984	735.255	745.819	733.312
CEP52_017755-T1_mrna	gene-CEP52_017755	542.326	546.439	542.43	557.442	546.267	541.311	544.799	540.283	544.9	547.281	546.005	548.959	549.984	544.255	554.819	542.312
CEP52_017756-T1_mrna	gene-CEP52_017756	267.815	271.834	268.108	282.655	271.698	267.543	271.154	265.937	269.9	272.281	271.4	274.07	274.984	269.255	279.819	267.685
CEP52_017757-T1_mrna	gene-CEP52_017757	241.202	245.102	241.459	255.851	244.971	241.659	244.154	239.486	242.9	245.281	244.4	247.5	249.194	242.255	252.819	241.054
CEP52_017758-T1_mrna	gene-CEP52_017758	876.298	880.439	876.43	891.442	880.267	875.311	878.799	874.283	878.9	881.281	880.005	882.959	883.984	878.255	888.819	876.312
CEP52_017759-T1_mrna	gene-CEP52_017759	140.862	144.315	141.684	152.876	143.338	141.322	143.714	139.504	142.144	145.118	143.204	146.956	146.992	149.026	148.057	140.707
CEP52_017760-T1_mrna	gene-CEP52_017760	786.298	790.439	786.43	801.442	790.267	785.311	788.799	784.283	788.9	791.281	790.005	792.959	793.984	788.255	798.819	786.312
CEP52_017761-T1_mrna	gene-CEP52_017761	169.503	173.279	170.181	182.856	172.733	169.837	173.056	167.59	173.098	174.176	171.684	175.957	177.981	179.956	178.825	169.343
CEP52_008711-T1_mrna	gene-CEP52_008711	2643.298	2647.439	2643.43	2658.442	2647.267	2642.311	2645.799	2641.283	2645.9	2648.281	2647.005	2649.959	2650.984	2645.255	2655.819	2643.312
