RTE85386.1	BHE90_000001
RTE80469.1	BHE90_005035
RTE80472.1	BHE90_005036
RTE80471.1	BHE90_005037
RTE80474.1	BHE90_005038
RTE80473.1	BHE90_005039
RTE80424.1	BHE90_005040
RTE80425.1	BHE90_005041
RTE80426.1	BHE90_005042
RTE80427.1	BHE90_005043
RTE80420.1	BHE90_005044
RTE80421.1	BHE90_005045
RTE80422.1	BHE90_005046
RTE80423.1	BHE90_005047
RTE80428.1	BHE90_005048
RTE80429.1	BHE90_005049
RTE80454.1	BHE90_005050
RTE80453.1	BHE90_005051
RTE80452.1	BHE90_005052
RTE80451.1	BHE90_005053
RTE80450.1	BHE90_005054
RTE80449.1	BHE90_005055
RTE80448.1	BHE90_005056
RTE80447.1	BHE90_005057
RTE80456.1	BHE90_005058
RTE80455.1	BHE90_005059
RTE80432.1	BHE90_005060
RTE80433.1	BHE90_005061
RTE80430.1	BHE90_005062
RTE80431.1	BHE90_005063
RTE80436.1	BHE90_005064
RTE80437.1	BHE90_005065
RTE80434.1	BHE90_005066
RTE80435.1	BHE90_005067
RTE80438.1	BHE90_005068
RTE80439.1	BHE90_005069
RTE80462.1	BHE90_005070
RTE80461.1	BHE90_005071
RTE80464.1	BHE90_005072
RTE80463.1	BHE90_005073
RTE80458.1	BHE90_005074
RTE80457.1	BHE90_005075
RTE80460.1	BHE90_005076
RTE80459.1	BHE90_005077
RTE69562.1	BHE90_016054
RTE69561.1	BHE90_016055
RTE69563.1	BHE90_016056
RTE69560.1	BHE90_016057
RTE69551.1	BHE90_016059
RTE69554.1	BHE90_016060
RTE69559.1	BHE90_016061
RTE69557.1	BHE90_016062
RTE69558.1	BHE90_016063
RTE69555.1	BHE90_016064
RTE69556.1	BHE90_016065
RTE69553.1	BHE90_016066
RTE69552.1	BHE90_016067
RTE69546.1	BHE90_016068
RTE69547.1	BHE90_016069
RTE69543.1	BHE90_016070
RTE69544.1	BHE90_016071
RTE69549.1	BHE90_016072
RTE69548.1	BHE90_016073
RTE69550.1	BHE90_016074
RTE69545.1	BHE90_016075
RTE69539.1	BHE90_016076
RTE69534.1	BHE90_016077
RTE69532.1	BHE90_016078
RTE69542.1	BHE90_016079
RTE69537.1	BHE90_016080
RTE69533.1	BHE90_016081
RTE69538.1	BHE90_016082
RTE69541.1	BHE90_016083
RTE69535.1	BHE90_016084
RTE69540.1	BHE90_016085
RTE69536.1	BHE90_016086
RTE69528.1	BHE90_016087
RTE69529.1	BHE90_016088
RTE69530.1	BHE90_016089
RTE69527.1	BHE90_016090
RTE69526.1	BHE90_016091
RTE69531.1	BHE90_016092
RTE69525.1	BHE90_016093
RTE69524.1	BHE90_016094
RTE69523.1	BHE90_016095
RTE69522.1	BHE90_016096
RTE69513.1	BHE90_016097
RTE69514.1	BHE90_016098
RTE69521.1	BHE90_016099
RTE69518.1	BHE90_016100
RTE69516.1	BHE90_016101
RTE69520.1	BHE90_016102
RTE69519.1	BHE90_016103
RTE69515.1	BHE90_016104
RTE69517.1	BHE90_016105
RTE69511.1	BHE90_016106
RTE69503.1	BHE90_016107
RTE69510.1	BHE90_016108
RTE69512.1	BHE90_016109
RTE69506.1	BHE90_016110
RTE69507.1	BHE90_016111
RTE69504.1	BHE90_016112
RTE69505.1	BHE90_016113
RTE69508.1	BHE90_016114
RTE69509.1	BHE90_016115
RTE69500.1	BHE90_016116
RTE69501.1	BHE90_016117
RTE69498.1	BHE90_016118
RTE69499.1	BHE90_016119
RTE69502.1	BHE90_016120
RTE69497.1	BHE90_016121
RTE69496.1	BHE90_016122
RTE69495.1	BHE90_016123
RTE69494.1	BHE90_016124
RTE69493.1	BHE90_016125
RTE69492.1	BHE90_016126
RTE69491.1	BHE90_016127
RTE80401.1	BHE90_005078
RTE80400.1	BHE90_005079
RTE80361.1	BHE90_005080
RTE80362.1	BHE90_005081
RTE80363.1	BHE90_005082
RTE80364.1	BHE90_005083
RTE80365.1	BHE90_005084
RTE80366.1	BHE90_005085
RTE80367.1	BHE90_005086
RTE80368.1	BHE90_005087
RTE80369.1	BHE90_005088
RTE80370.1	BHE90_005089
RTE80394.1	BHE90_005090
RTE80393.1	BHE90_005091
RTE80392.1	BHE90_005092
RTE80391.1	BHE90_005093
RTE80398.1	BHE90_005094
RTE80397.1	BHE90_005095
RTE80396.1	BHE90_005096
RTE80395.1	BHE90_005097
RTE80399.1	BHE90_005098
RTE80382.1	BHE90_005100
RTE80381.1	BHE90_005101
RTE80384.1	BHE90_005102
RTE80383.1	BHE90_005103
RTE80386.1	BHE90_005104
RTE80385.1	BHE90_005105
RTE80388.1	BHE90_005106
RTE80387.1	BHE90_005107
RTE80390.1	BHE90_005108
RTE80389.1	BHE90_005109
RTE80416.1	BHE90_005110
RTE80417.1	BHE90_005111
RTE80414.1	BHE90_005112
RTE80415.1	BHE90_005113
RTE80412.1	BHE90_005114
RTE80413.1	BHE90_005115
RTE80410.1	BHE90_005116
RTE80411.1	BHE90_005117
RTE80418.1	BHE90_005118
RTE80419.1	BHE90_005119
RTE80376.1	BHE90_005120
RTE80375.1	BHE90_005121
RTE80374.1	BHE90_005122
RTE80373.1	BHE90_005123
RTE80380.1	BHE90_005124
RTE80379.1	BHE90_005125
RTE80378.1	BHE90_005126
RTE80377.1	BHE90_005127
RTE80372.1	BHE90_005128
RTE80371.1	BHE90_005129
RTE80402.1	BHE90_005130
RTE80403.1	BHE90_005131
RTE80404.1	BHE90_005132
RTE80405.1	BHE90_005133
RTE80406.1	BHE90_005134
RTE80407.1	BHE90_005135
RTE80408.1	BHE90_005136
RTE80409.1	BHE90_005137
RTE69490.1	BHE90_016128
RTE69489.1	BHE90_016129
RTE69485.1	BHE90_016130
RTE69486.1	BHE90_016131
RTE69487.1	BHE90_016132
RTE69488.1	BHE90_016133
RTE69482.1	BHE90_016134
RTE69483.1	BHE90_016135
RTE69484.1	BHE90_016136
RTE69477.1	BHE90_016137
RTE69476.1	BHE90_016138
RTE69478.1	BHE90_016139
RTE69480.1	BHE90_016140
RTE69479.1	BHE90_016141
RTE69481.1	BHE90_016142
RTE69470.1	BHE90_016143
RTE69472.1	BHE90_016144
RTE69471.1	BHE90_016145
RTE69474.1	BHE90_016146
RTE69473.1	BHE90_016147
RTE69475.1	BHE90_016148
RTE69469.1	BHE90_016149
RTE69467.1	BHE90_016150
RTE69468.1	BHE90_016151
RTE69466.1	BHE90_016152
RTE69464.1	BHE90_016154
RTE69465.1	BHE90_016155
RTE69462.1	BHE90_016156
RTE69463.1	BHE90_016157
RTE69458.1	BHE90_016158
RTE69457.1	BHE90_016159
RTE69461.1	BHE90_016160
RTE69460.1	BHE90_016161
RTE69456.1	BHE90_016162
RTE69459.1	BHE90_016163
RTE69454.1	BHE90_016164
RTE69453.1	BHE90_016165
RTE69452.1	BHE90_016166
RTE69451.1	BHE90_016167
RTE69455.1	BHE90_016168
RTE69450.1	BHE90_016169
RTE69442.1	BHE90_016170
RTE69443.1	BHE90_016171
RTE69444.1	BHE90_016172
RTE69445.1	BHE90_016173
RTE69446.1	BHE90_016174
RTE69447.1	BHE90_016175
RTE69449.1	BHE90_016176
RTE69448.1	BHE90_016177
RTE69438.1	BHE90_016178
RTE69435.1	BHE90_016179
RTE69437.1	BHE90_016180
RTE69436.1	BHE90_016181
RTE69441.1	BHE90_016182
RTE69440.1	BHE90_016183
RTE69439.1	BHE90_016184
RTE69432.1	BHE90_016185
RTE69434.1	BHE90_016186
RTE69433.1	BHE90_016187
RTE69429.1	BHE90_016188
RTE69430.1	BHE90_016189
RTE69431.1	BHE90_016190
RTE80359.1	BHE90_005138
RTE80360.1	BHE90_005139
RTE80326.1	BHE90_005140
RTE80325.1	BHE90_005141
RTE80328.1	BHE90_005142
RTE80327.1	BHE90_005143
RTE80323.1	BHE90_005144
RTE80322.1	BHE90_005145
RTE80324.1	BHE90_005146
RTE80321.1	BHE90_005148
RTE80320.1	BHE90_005149
RTE80351.1	BHE90_005150
RTE80352.1	BHE90_005151
RTE80349.1	BHE90_005152
RTE80350.1	BHE90_005153
RTE80355.1	BHE90_005154
RTE80356.1	BHE90_005155
RTE80353.1	BHE90_005156
RTE80354.1	BHE90_005157
RTE80357.1	BHE90_005158
RTE80358.1	BHE90_005159
RTE80314.1	BHE90_005160
RTE80313.1	BHE90_005161
RTE80312.1	BHE90_005162
RTE80311.1	BHE90_005163
RTE80310.1	BHE90_005164
RTE80309.1	BHE90_005165
RTE80308.1	BHE90_005166
RTE80307.1	BHE90_005167
RTE80316.1	BHE90_005168
RTE80315.1	BHE90_005169
RTE80343.1	BHE90_005170
RTE80344.1	BHE90_005171
RTE80345.1	BHE90_005172
RTE80346.1	BHE90_005173
RTE80339.1	BHE90_005174
RTE80340.1	BHE90_005175
RTE80341.1	BHE90_005176
RTE80342.1	BHE90_005177
RTE80347.1	BHE90_005178
RTE80348.1	BHE90_005179
RTE80300.1	BHE90_005180
RTE80299.1	BHE90_005181
RTE80302.1	BHE90_005182
RTE80301.1	BHE90_005183
RTE80304.1	BHE90_005184
RTE80303.1	BHE90_005185
RTE80306.1	BHE90_005186
RTE80305.1	BHE90_005187
RTE80298.1	BHE90_005188
RTE80297.1	BHE90_005189
RTE80337.1	BHE90_005190
RTE80338.1	BHE90_005191
RTE80335.1	BHE90_005192
RTE80336.1	BHE90_005193
RTE80333.1	BHE90_005194
RTE80334.1	BHE90_005195
RTE80331.1	BHE90_005196
RTE80332.1	BHE90_005197
RTE80329.1	BHE90_005198
RTE80330.1	BHE90_005199
RTE80318.1	BHE90_005200
RTE80319.1	BHE90_005201
RTE80317.1	BHE90_005202
RTE69426.1	BHE90_016191
RTE69424.1	BHE90_016192
RTE69425.1	BHE90_016193
RTE69423.1	BHE90_016194
RTE69428.1	BHE90_016195
RTE69427.1	BHE90_016196
RTE69417.1	BHE90_016197
RTE69418.1	BHE90_016198
RTE69419.1	BHE90_016199
RTE69422.1	BHE90_016200
RTE69420.1	BHE90_016201
RTE69421.1	BHE90_016202
RTE69413.1	BHE90_016203
RTE69415.1	BHE90_016204
RTE69416.1	BHE90_016205
RTE69414.1	BHE90_016206
RTE69412.1	BHE90_016207
RTE69411.1	BHE90_016208
RTE69410.1	BHE90_016209
RTE69405.1	BHE90_016210
RTE69404.1	BHE90_016211
RTE69407.1	BHE90_016212
RTE69406.1	BHE90_016213
RTE69409.1	BHE90_016214
RTE69408.1	BHE90_016215
RTE69401.1	BHE90_016216
RTE69400.1	BHE90_016217
RTE69398.1	BHE90_016218
RTE69399.1	BHE90_016219
RTE69403.1	BHE90_016220
RTE69402.1	BHE90_016221
RTE69390.1	BHE90_016222
RTE69391.1	BHE90_016223
RTE69392.1	BHE90_016224
RTE69393.1	BHE90_016225
RTE69394.1	BHE90_016226
RTE69395.1	BHE90_016227
RTE69396.1	BHE90_016228
RTE69397.1	BHE90_016229
RTE69389.1	BHE90_016230
RTE69384.1	BHE90_016231
RTE69383.1	BHE90_016232
RTE69382.1	BHE90_016233
RTE69388.1	BHE90_016234
RTE69387.1	BHE90_016235
RTE69386.1	BHE90_016236
RTE69385.1	BHE90_016237
RTE69379.1	BHE90_016238
RTE69378.1	BHE90_016239
RTE69377.1	BHE90_016240
RTE69380.1	BHE90_016241
RTE69381.1	BHE90_016242
RTE69373.1	BHE90_016243
RTE69376.1	BHE90_016244
RTE69370.1	BHE90_016245
RTE69374.1	BHE90_016246
RTE69375.1	BHE90_016247
RTE69371.1	BHE90_016248
RTE69372.1	BHE90_016249
RTE69368.1	BHE90_016250
RTE69367.1	BHE90_016251
RTE69369.1	BHE90_016253
RTE69366.1	BHE90_016254
RTE80242.1	BHE90_005203
RTE80245.1	BHE90_005204
RTE80246.1	BHE90_005205
RTE80243.1	BHE90_005206
RTE80244.1	BHE90_005207
RTE80240.1	BHE90_005208
RTE80241.1	BHE90_005209
RTE80282.1	BHE90_005210
RTE80281.1	BHE90_005211
RTE80284.1	BHE90_005212
RTE80283.1	BHE90_005213
RTE80278.1	BHE90_005214
RTE80277.1	BHE90_005215
RTE80280.1	BHE90_005216
RTE80279.1	BHE90_005217
RTE80286.1	BHE90_005218
RTE80285.1	BHE90_005219
RTE80236.1	BHE90_005220
RTE80237.1	BHE90_005221
RTE80238.1	BHE90_005222
RTE80239.1	BHE90_005223
RTE80232.1	BHE90_005224
RTE80233.1	BHE90_005225
RTE80234.1	BHE90_005226
RTE80235.1	BHE90_005227
RTE80230.1	BHE90_005228
RTE80231.1	BHE90_005229
RTE80276.1	BHE90_005230
RTE80275.1	BHE90_005231
RTE80274.1	BHE90_005232
RTE80273.1	BHE90_005233
RTE80272.1	BHE90_005234
RTE80271.1	BHE90_005235
RTE80270.1	BHE90_005236
RTE80269.1	BHE90_005237
RTE80268.1	BHE90_005238
RTE80267.1	BHE90_005239
RTE80265.1	BHE90_005240
RTE80266.1	BHE90_005241
RTE80263.1	BHE90_005242
RTE80264.1	BHE90_005243
RTE80261.1	BHE90_005244
RTE80262.1	BHE90_005245
RTE80259.1	BHE90_005246
RTE80260.1	BHE90_005247
RTE80257.1	BHE90_005248
RTE80258.1	BHE90_005249
RTE80290.1	BHE90_005250
RTE80289.1	BHE90_005251
RTE80292.1	BHE90_005252
RTE80291.1	BHE90_005253
RTE80294.1	BHE90_005254
RTE80293.1	BHE90_005255
RTE80296.1	BHE90_005256
RTE80295.1	BHE90_005257
RTE80288.1	BHE90_005258
RTE80287.1	BHE90_005259
RTE80247.1	BHE90_005260
RTE80248.1	BHE90_005261
RTE80249.1	BHE90_005262
RTE80250.1	BHE90_005263
RTE80251.1	BHE90_005264
RTE80252.1	BHE90_005265
RTE80253.1	BHE90_005266
RTE80254.1	BHE90_005267
RTE80255.1	BHE90_005268
RTE80256.1	BHE90_005269
RTE69358.1	BHE90_016255
RTE69360.1	BHE90_016256
RTE69359.1	BHE90_016257
RTE69362.1	BHE90_016258
RTE69361.1	BHE90_016259
RTE69363.1	BHE90_016260
RTE69364.1	BHE90_016261
RTE69365.1	BHE90_016262
RTE69352.1	BHE90_016263
RTE69355.1	BHE90_016264
RTE69351.1	BHE90_016265
RTE69356.1	BHE90_016266
RTE69357.1	BHE90_016267
RTE69354.1	BHE90_016268
RTE69350.1	BHE90_016269
RTE69353.1	BHE90_016270
RTE69349.1	BHE90_016271
RTE69344.1	BHE90_016272
RTE69348.1	BHE90_016273
RTE69347.1	BHE90_016274
RTE69346.1	BHE90_016275
RTE69345.1	BHE90_016276
RTE69343.1	BHE90_016277
RTE69341.1	BHE90_016278
RTE69342.1	BHE90_016279
RTE69339.1	BHE90_016280
RTE69340.1	BHE90_016281
RTE69338.1	BHE90_016282
RTE69335.1	BHE90_016283
RTE69334.1	BHE90_016284
RTE69336.1	BHE90_016285
RTE69332.1	BHE90_016286
RTE69333.1	BHE90_016287
RTE69337.1	BHE90_016288
RTE69327.1	BHE90_016289
RTE69328.1	BHE90_016290
RTE69331.1	BHE90_016291
RTE69330.1	BHE90_016292
RTE69329.1	BHE90_016293
RTE69322.1	BHE90_016294
RTE69321.1	BHE90_016295
RTE69324.1	BHE90_016296
RTE69323.1	BHE90_016297
RTE69326.1	BHE90_016298
RTE69325.1	BHE90_016299
RTE69320.1	BHE90_016300
RTE69319.1	BHE90_016301
RTE69318.1	BHE90_016302
RTE69317.1	BHE90_016303
RTE69316.1	BHE90_016304
RTE69312.1	BHE90_016305
RTE69310.1	BHE90_016306
RTE69311.1	BHE90_016307
RTE69314.1	BHE90_016308
RTE69313.1	BHE90_016309
RTE69315.1	BHE90_016310
RTE69309.1	BHE90_016311
RTE69307.1	BHE90_016312
RTE69308.1	BHE90_016313
RTE69304.1	BHE90_016314
RTE69305.1	BHE90_016315
RTE69306.1	BHE90_016316
RTE84614.1	BHE90_000827
RTE84613.1	BHE90_000828
RTE84612.1	BHE90_000829
RTE84547.1	BHE90_000830
RTE84548.1	BHE90_000831
RTE84545.1	BHE90_000832
RTE84546.1	BHE90_000833
RTE84550.1	BHE90_000834
RTE84551.1	BHE90_000835
RTE84549.1	BHE90_000836
RTE84600.1	BHE90_000837
RTE84552.1	BHE90_000838
RTE84601.1	BHE90_000839
RTE84489.1	BHE90_000840
RTE84488.1	BHE90_000841
RTE84487.1	BHE90_000842
RTE84486.1	BHE90_000843
RTE84493.1	BHE90_000844
RTE84492.1	BHE90_000845
RTE84491.1	BHE90_000846
RTE84490.1	BHE90_000847
RTE84485.1	BHE90_000848
RTE84484.1	BHE90_000849
RTE84555.1	BHE90_000850
RTE84556.1	BHE90_000851
RTE84557.1	BHE90_000852
RTE84558.1	BHE90_000853
RTE84559.1	BHE90_000854
RTE84560.1	BHE90_000855
RTE84561.1	BHE90_000856
RTE84562.1	BHE90_000857
RTE84553.1	BHE90_000858
RTE84554.1	BHE90_000859
RTE84495.1	BHE90_000860
RTE84494.1	BHE90_000861
RTE84497.1	BHE90_000862
RTE84496.1	BHE90_000863
RTE84499.1	BHE90_000864
RTE84498.1	BHE90_000865
RTE84501.1	BHE90_000866
RTE84500.1	BHE90_000867
RTE84503.1	BHE90_000868
RTE84502.1	BHE90_000869
RTE84567.1	BHE90_000870
RTE84525.1	BHE90_000871
RTE84523.1	BHE90_000872
RTE84524.1	BHE90_000873
RTE84565.1	BHE90_000874
RTE84566.1	BHE90_000875
RTE84563.1	BHE90_000876
RTE84564.1	BHE90_000877
RTE84568.1	BHE90_000878
RTE84569.1	BHE90_000879
RTE84611.1	BHE90_000880
RTE84610.1	BHE90_000881
RTE84609.1	BHE90_000882
RTE84608.1	BHE90_000883
RTE84607.1	BHE90_000884
RTE84606.1	BHE90_000885
RTE84605.1	BHE90_000886
RTE84604.1	BHE90_000887
RTE84603.1	BHE90_000888
RTE84602.1	BHE90_000889
RTE84542.1	BHE90_000890
RTE84543.1	BHE90_000891
RTE84544.1	BHE90_000892
RTE84538.1	BHE90_000894
RTE84539.1	BHE90_000895
RTE84540.1	BHE90_000896
RTE84541.1	BHE90_000897
RTE84536.1	BHE90_000898
RTE84537.1	BHE90_000899
RTE84598.1	BHE90_000900
RTE84599.1	BHE90_000901
RTE84596.1	BHE90_000902
RTE84597.1	BHE90_000903
RTE84595.1	BHE90_000904
RTE84593.1	BHE90_000906
RTE84594.1	BHE90_000907
RTE84591.1	BHE90_000908
RTE84592.1	BHE90_000909
RTE84529.1	BHE90_000910
RTE84528.1	BHE90_000911
RTE84531.1	BHE90_000912
RTE84530.1	BHE90_000913
RTE84533.1	BHE90_000914
RTE84532.1	BHE90_000915
RTE84535.1	BHE90_000916
RTE84534.1	BHE90_000917
RTE84527.1	BHE90_000918
RTE84526.1	BHE90_000919
RTE84581.1	BHE90_000920
RTE84582.1	BHE90_000921
RTE84583.1	BHE90_000922
RTE84584.1	BHE90_000923
RTE84585.1	BHE90_000924
RTE84586.1	BHE90_000925
RTE84587.1	BHE90_000926
RTE84588.1	BHE90_000927
RTE84589.1	BHE90_000928
RTE84590.1	BHE90_000929
RTE84516.1	BHE90_000930
RTE84515.1	BHE90_000931
RTE84514.1	BHE90_000932
RTE84513.1	BHE90_000933
RTE84520.1	BHE90_000934
RTE84519.1	BHE90_000935
RTE84518.1	BHE90_000936
RTE84517.1	BHE90_000937
RTE84522.1	BHE90_000938
RTE84521.1	BHE90_000939
RTE84575.1	BHE90_000940
RTE84576.1	BHE90_000941
RTE84573.1	BHE90_000942
RTE84574.1	BHE90_000943
RTE84579.1	BHE90_000944
RTE84580.1	BHE90_000945
RTE84577.1	BHE90_000946
RTE84578.1	BHE90_000947
RTE84571.1	BHE90_000948
RTE84572.1	BHE90_000949
RTE84509.1	BHE90_000950
RTE84508.1	BHE90_000951
RTE84511.1	BHE90_000952
RTE84510.1	BHE90_000953
RTE84505.1	BHE90_000954
RTE84504.1	BHE90_000955
RTE84507.1	BHE90_000956
RTE84506.1	BHE90_000957
RTE84512.1	BHE90_000958
RTE84570.1	BHE90_000960
RTE80216.1	BHE90_005270
RTE80215.1	BHE90_005271
RTE80214.1	BHE90_005272
RTE80213.1	BHE90_005273
RTE80186.1	BHE90_005274
RTE80219.1	BHE90_005275
RTE80218.1	BHE90_005276
RTE80217.1	BHE90_005277
RTE80188.1	BHE90_005278
RTE80187.1	BHE90_005279
RTE80191.1	BHE90_005280
RTE80192.1	BHE90_005281
RTE80189.1	BHE90_005282
RTE80190.1	BHE90_005283
RTE80195.1	BHE90_005284
RTE80196.1	BHE90_005285
RTE80193.1	BHE90_005286
RTE80194.1	BHE90_005287
RTE80197.1	BHE90_005288
RTE80198.1	BHE90_005289
RTE80227.1	BHE90_005290
RTE80226.1	BHE90_005291
RTE80229.1	BHE90_005292
RTE80228.1	BHE90_005293
RTE80223.1	BHE90_005294
RTE80222.1	BHE90_005295
RTE80225.1	BHE90_005296
RTE80224.1	BHE90_005297
RTE80221.1	BHE90_005298
RTE80220.1	BHE90_005299
RTE80202.1	BHE90_005300
RTE80201.1	BHE90_005301
RTE80200.1	BHE90_005302
RTE80199.1	BHE90_005303
RTE80206.1	BHE90_005304
RTE80205.1	BHE90_005305
RTE80204.1	BHE90_005306
RTE80203.1	BHE90_005307
RTE80208.1	BHE90_005308
RTE80207.1	BHE90_005309
RTE80176.1	BHE90_005310
RTE80177.1	BHE90_005311
RTE80178.1	BHE90_005312
RTE80179.1	BHE90_005313
RTE80180.1	BHE90_005314
RTE80181.1	BHE90_005315
RTE80182.1	BHE90_005316
RTE80183.1	BHE90_005317
RTE80184.1	BHE90_005318
RTE80185.1	BHE90_005319
RTE80210.1	BHE90_005320
RTE80209.1	BHE90_005321
RTE80212.1	BHE90_005322
RTE80211.1	BHE90_005323
RTE69299.1	BHE90_016317
RTE69302.1	BHE90_016318
RTE69303.1	BHE90_016319
RTE69301.1	BHE90_016320
RTE69300.1	BHE90_016321
RTE69298.1	BHE90_016322
RTE69297.1	BHE90_016323
RTE69295.1	BHE90_016324
RTE69294.1	BHE90_016325
RTE69296.1	BHE90_016326
RTE69288.1	BHE90_016327
RTE69290.1	BHE90_016328
RTE69289.1	BHE90_016329
RTE69287.1	BHE90_016330
RTE69293.1	BHE90_016331
RTE69291.1	BHE90_016332
RTE69292.1	BHE90_016333
RTE69283.1	BHE90_016334
RTE69284.1	BHE90_016335
RTE69282.1	BHE90_016336
RTE69286.1	BHE90_016337
RTE69285.1	BHE90_016338
RTE69275.1	BHE90_016339
RTE69281.1	BHE90_016340
RTE69278.1	BHE90_016341
RTE69280.1	BHE90_016342
RTE69277.1	BHE90_016343
RTE69276.1	BHE90_016344
RTE69279.1	BHE90_016345
RTE69274.1	BHE90_016346
RTE69273.1	BHE90_016347
RTE69268.1	BHE90_016348
RTE69266.1	BHE90_016349
RTE69269.1	BHE90_016350
RTE69270.1	BHE90_016351
RTE69271.1	BHE90_016352
RTE69267.1	BHE90_016353
RTE69272.1	BHE90_016354
RTE69263.1	BHE90_016355
RTE69264.1	BHE90_016356
RTE69265.1	BHE90_016357
RTE69262.1	BHE90_016358
RTE69258.1	BHE90_016359
RTE69260.1	BHE90_016360
RTE69259.1	BHE90_016361
RTE69261.1	BHE90_016362
RTE69250.1	BHE90_016363
RTE69256.1	BHE90_016364
RTE69251.1	BHE90_016365
RTE69253.1	BHE90_016366
RTE69252.1	BHE90_016367
RTE69255.1	BHE90_016368
RTE69254.1	BHE90_016369
RTE69257.1	BHE90_016370
RTE69246.1	BHE90_016371
RTE69245.1	BHE90_016372
RTE69249.1	BHE90_016373
RTE69248.1	BHE90_016374
RTE69243.1	BHE90_016375
RTE69247.1	BHE90_016376
RTE69244.1	BHE90_016377
RTE80148.1	BHE90_005324
RTE80147.1	BHE90_005325
RTE80150.1	BHE90_005326
RTE80149.1	BHE90_005327
RTE80146.1	BHE90_005328
RTE80145.1	BHE90_005329
RTE80123.1	BHE90_005330
RTE80124.1	BHE90_005331
RTE80121.1	BHE90_005332
RTE80122.1	BHE90_005333
RTE80119.1	BHE90_005334
RTE80120.1	BHE90_005335
RTE80117.1	BHE90_005336
RTE80118.1	BHE90_005337
RTE80115.1	BHE90_005338
RTE80116.1	BHE90_005339
RTE80134.1	BHE90_005340
RTE80133.1	BHE90_005341
RTE80132.1	BHE90_005342
RTE80131.1	BHE90_005343
RTE80130.1	BHE90_005344
RTE80129.1	BHE90_005345
RTE80128.1	BHE90_005346
RTE80127.1	BHE90_005347
RTE80126.1	BHE90_005348
RTE80125.1	BHE90_005349
RTE80162.1	BHE90_005350
RTE80163.1	BHE90_005351
RTE80164.1	BHE90_005352
RTE80165.1	BHE90_005353
RTE80158.1	BHE90_005354
RTE80159.1	BHE90_005355
RTE80160.1	BHE90_005356
RTE80161.1	BHE90_005357
RTE80156.1	BHE90_005358
RTE80157.1	BHE90_005359
RTE80140.1	BHE90_005360
RTE80139.1	BHE90_005361
RTE80142.1	BHE90_005362
RTE80141.1	BHE90_005363
RTE80136.1	BHE90_005364
RTE80135.1	BHE90_005365
RTE80138.1	BHE90_005366
RTE80137.1	BHE90_005367
RTE80144.1	BHE90_005368
RTE80143.1	BHE90_005369
RTE80170.1	BHE90_005370
RTE80171.1	BHE90_005371
RTE80168.1	BHE90_005372
RTE80169.1	BHE90_005373
RTE80174.1	BHE90_005374
RTE80175.1	BHE90_005375
RTE80172.1	BHE90_005376
RTE80173.1	BHE90_005377
RTE80166.1	BHE90_005378
RTE80167.1	BHE90_005379
RTE80154.1	BHE90_005380
RTE80153.1	BHE90_005381
RTE80152.1	BHE90_005382
RTE80151.1	BHE90_005383
RTE80155.1	BHE90_005384
RTE69241.1	BHE90_016378
RTE69242.1	BHE90_016379
RTE69239.1	BHE90_016380
RTE69238.1	BHE90_016381
RTE69240.1	BHE90_016382
RTE69237.1	BHE90_016383
RTE69236.1	BHE90_016384
RTE69235.1	BHE90_016385
RTE69234.1	BHE90_016386
RTE69231.1	BHE90_016387
RTE69232.1	BHE90_016388
RTE69230.1	BHE90_016389
RTE69233.1	BHE90_016390
RTE69227.1	BHE90_016391
RTE69228.1	BHE90_016392
RTE69229.1	BHE90_016393
RTE69226.1	BHE90_016394
RTE69221.1	BHE90_016395
RTE69224.1	BHE90_016396
RTE69225.1	BHE90_016397
RTE69222.1	BHE90_016398
RTE69223.1	BHE90_016399
RTE69219.1	BHE90_016400
RTE69220.1	BHE90_016401
RTE69217.1	BHE90_016402
RTE69218.1	BHE90_016403
RTE69212.1	BHE90_016404
RTE69213.1	BHE90_016405
RTE69214.1	BHE90_016406
RTE69216.1	BHE90_016407
RTE69215.1	BHE90_016408
RTE69209.1	BHE90_016409
RTE69208.1	BHE90_016410
RTE69207.1	BHE90_016411
RTE69211.1	BHE90_016412
RTE69210.1	BHE90_016413
RTE69206.1	BHE90_016414
RTE69205.1	BHE90_016415
RTE69204.1	BHE90_016416
RTE69203.1	BHE90_016417
RTE69202.1	BHE90_016418
RTE69201.1	BHE90_016419
RTE69197.1	BHE90_016420
RTE69198.1	BHE90_016421
RTE69199.1	BHE90_016422
RTE69200.1	BHE90_016423
RTE80094.1	BHE90_005385
RTE80093.1	BHE90_005386
RTE80092.1	BHE90_005387
RTE80091.1	BHE90_005388
RTE80090.1	BHE90_005389
RTE80060.1	BHE90_005390
RTE80061.1	BHE90_005391
RTE80062.1	BHE90_005392
RTE80063.1	BHE90_005393
RTE80064.1	BHE90_005394
RTE80065.1	BHE90_005395
RTE80066.1	BHE90_005397
RTE80058.1	BHE90_005398
RTE80059.1	BHE90_005399
RTE80073.1	BHE90_005400
RTE80087.1	BHE90_005401
RTE80074.1	BHE90_005402
RTE80075.1	BHE90_005403
RTE80069.1	BHE90_005404
RTE80070.1	BHE90_005405
RTE80071.1	BHE90_005406
RTE80072.1	BHE90_005407
RTE80067.1	BHE90_005408
RTE80068.1	BHE90_005409
RTE80104.1	BHE90_005410
RTE80103.1	BHE90_005411
RTE80102.1	BHE90_005412
RTE80101.1	BHE90_005413
