# Program:featureCounts v2.0.6; Command:"featureCounts" "-g" "gene_id" "-G" "alt_fungi/GCA_003957675.1_FeuwUCR1854v2_genomic.fna" "-s" "0" "-a" "alt_fungi/genes/GCA_003957675.1_FeuwUCR1854v2_genomic.fixed.gtf" "--tmpDir" "/scratch/jstajich/" "-o" "results/STAR_fungi_expression/Feuw_read_count.tsv" "-F" "GTF" "-T" "24" "-M" "results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam" "results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	results/STAR_fungi/Feuw_Mycangia_BH1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_BH5Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EF4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP1Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_EP4Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP2Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP3Aligned.out.bam	results/STAR_fungi/Feuw_Mycangia_LP4Aligned.out.bam
BHE90_004997	MIKF01000055.1	99561	100247	+	687	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004998	MIKF01000055.1;MIKF01000055.1	100407;101300	101245;101384	-;-	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004999	MIKF01000055.1	101918	102913	+	996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005000	MIKF01000055.1	103812	105743	+	1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005001	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	106779;107023;107290;107605;108247;108534	106974;107232;107551;108197;108486;108664	+;+;+;+;+;+	1632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005002	MIKF01000055.1;MIKF01000055.1	110491;110933	110878;111222	+;+	678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005003	MIKF01000055.1	111482	112474	-	993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005004	MIKF01000055.1;MIKF01000055.1	113494;115351	115297;115520	-;-	1974	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
BHE90_005005	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	117509;117765;118172	117679;118121;118609	+;+;+	966	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_005006	MIKF01000055.1;MIKF01000055.1	122587;123122	123049;123261	+;+	603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005007	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	123607;124599;125104	124531;125030;125357	-;-;-	1611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005008	MIKF01000055.1;MIKF01000055.1	126193;127046	126990;127396	-;-	1149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_005009	MIKF01000055.1	128456	129361	-	906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005010	MIKF01000055.1;MIKF01000055.1	131791;132479	132408;133174	+;+	1314	7	11	5	2	5	0	0	0	0	0	0	0	0	0	0	0
BHE90_005011	MIKF01000055.1	133564	133635	+	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005012	MIKF01000055.1	134331	134402	-	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005013	MIKF01000055.1;MIKF01000055.1	135524;135818	135768;136307	+;+	735	0	2	8	0	9	0	0	0	0	0	0	4	0	0	0	3
BHE90_005014	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	136805;136921;137039;137184;137276;137393;137482;137832;138225	136843;136973;137134;137225;137342;137433;137781;138170;138258	+;+;+;+;+;+;+;+;+	1011	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005015	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	138407;138683;138820;139083;139162;140643	138580;138766;139029;139110;140592;140998	-;-;-;-;-;-	2283	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_005016	MIKF01000055.1	141857	142660	-	804	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_005017	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	144151;144360;144890;145131;145432;145630;145860	144301;144836;145076;145379;145580;145810;146142	-;-;-;-;-;-;-	1677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005018	MIKF01000055.1	147870	149396	+	1527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005019	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	149527;150102;150993	150048;150931;151185	-;-;-	1545	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_005020	MIKF01000055.1;MIKF01000055.1	152230;152517	152465;154248	+;+	1968	0	0	2	0	10	0	0	0	0	0	0	0	0	0	0	0
BHE90_005021	MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1;MIKF01000055.1	154673;154837;154936;155241;155433;155686;155821	154789;154878;155192;155386;155638;155765;156037	+;+;+;+;+;+;+	1065	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005022	MIKF01000055.1;MIKF01000055.1	157033;157630	157580;159244	+;+	2163	0	2	7	0	10	0	0	0	0	0	0	0	0	0	0	0
BHE90_015979	MIKF01000549.1;MIKF01000549.1;MIKF01000549.1;MIKF01000549.1	1311;1540;1660;2047	1484;1605;1998;2175	+;+;+;+	708	6	16	8	8	18	0	0	0	0	0	0	0	0	0	0	0
BHE90_015980	MIKF01000549.1;MIKF01000549.1;MIKF01000549.1;MIKF01000549.1;MIKF01000549.1	2364;2488;2663;3160;4595	2423;2604;3100;4523;4670	-;-;-;-;-	2055	2	6	2	0	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_015981	MIKF01000549.1;MIKF01000549.1;MIKF01000549.1	5360;7949;8897	7897;8846;9678	-;-;-	4218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_015982	MIKF01000549.1;MIKF01000549.1;MIKF01000549.1;MIKF01000549.1;MIKF01000549.1	11065;11291;11491;12389;13248	11106;11400;12328;13179;13530	+;+;+;+;+	2064	3	0	0	2	2	0	2	2	0	0	0	0	0	0	0	1
BHE90_015983	MIKF01000549.1;MIKF01000549.1	14288;14603	14547;15044	-;-	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015984	MIKF01000549.1;MIKF01000549.1	15502;16114	15949;16292	+;+	627	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015985	MIKF01000549.1	17324	18718	-	1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015986	MIKF01000549.1	21124	21816	+	693	26	22	4	9	30	0	0	0	0	0	0	0	0	0	0	0
BHE90_015987	MIKF01000550.1	23	397	+	375	0	10	8	10	5	6	0	0	0	0	0	0	0	0	0	1
BHE90_015988	MIKF01000550.1;MIKF01000550.1	673;2562	2512;2662	-;-	1941	16	20	17	2	8	0	0	0	0	0	6	0	0	0	0	0
BHE90_015989	MIKF01000550.1;MIKF01000550.1;MIKF01000550.1	3177;3325;4645	3258;4588;4858	+;+;+	1560	24	28	14	10	6	0	0	2	0	0	0	0	0	0	0	2
BHE90_015990	MIKF01000550.1;MIKF01000550.1;MIKF01000550.1;MIKF01000550.1	9858;10168;10426;11254	9863;10251;11196;12198	+;+;+;+	1806	8	23	6	0	6	0	0	0	0	0	0	0	0	0	0	0
BHE90_015991	MIKF01000550.1;MIKF01000550.1	13458;14237	14172;14478	-;-	957	2	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015992	MIKF01000550.1;MIKF01000550.1;MIKF01000550.1;MIKF01000550.1	15960;17009;18072;18262	16957;17835;18206;18404	-;-;-;-	2103	10	24	31	6	9	0	0	0	0	0	0	1	0	0	0	0
BHE90_015993	MIKF01000550.1;MIKF01000550.1;MIKF01000550.1;MIKF01000550.1	20291;20557;20741;21155	20509;20692;21105;21490	+;+;+;+	1056	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015994	MIKF01000551.1;MIKF01000551.1;MIKF01000551.1;MIKF01000551.1;MIKF01000551.1;MIKF01000551.1;MIKF01000551.1;MIKF01000551.1;MIKF01000551.1;MIKF01000551.1	919;1152;1254;1448;1569;1647;1716;1824;2239;2377	1020;1189;1397;1514;1596;1659;1776;2195;2323;2534	+;+;+;+;+;+;+;+;+;+	1068	6	10	6	2	4	1	0	0	0	0	1	0	0	0	0	2
BHE90_015995	MIKF01000551.1;MIKF01000551.1	3062;3982	3928;4197	-;-	1083	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_015996	MIKF01000551.1;MIKF01000551.1	5392;5643	5582;7284	+;+	1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015997	MIKF01000551.1;MIKF01000551.1;MIKF01000551.1;MIKF01000551.1	8476;8990;9851;9942	8936;9800;9890;10687	+;+;+;+	2058	2	14	2	2	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_015998	MIKF01000551.1;MIKF01000551.1;MIKF01000551.1	11728;11882;12325	11824;12036;12366	-;-;-	294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015999	MIKF01000551.1;MIKF01000551.1	12967;14097	14040;14534	-;-	1512	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016000	MIKF01000551.1;MIKF01000551.1;MIKF01000551.1	15415;15684;16367	15632;16127;16424	+;+;+	720	2	24	11	9	4	0	0	4	0	0	0	0	0	0	0	0
BHE90_016001	MIKF01000551.1;MIKF01000551.1;MIKF01000551.1	17438;17506;17679	17441;17616;17767	-;-;-	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016002	MIKF01000551.1	18241	19056	+	816	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016003	MIKF01000551.1;MIKF01000551.1;MIKF01000551.1;MIKF01000551.1	19723;20402;20953;21881	20349;20902;21626;21911	-;-;-;-	1833	2	23	6	10	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_016004	MIKF01000552.1;MIKF01000552.1;MIKF01000552.1	2131;2394;2671	2313;2581;2818	-;-;-	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016005	MIKF01000552.1	3559	4575	+	1017	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_016006	MIKF01000552.1	5660	6886	-	1227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016007	MIKF01000552.1;MIKF01000552.1;MIKF01000552.1;MIKF01000552.1	8065;8134;8364;8496	8067;8303;8442;8747	+;+;+;+	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016008	MIKF01000552.1;MIKF01000552.1	12640;15129	13189;15154	+;+	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016009	MIKF01000552.1;MIKF01000552.1;MIKF01000552.1;MIKF01000552.1;MIKF01000552.1	15363;15676;15902;16227;17065	15618;15844;16174;17006;17539	+;+;+;+;+	1953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016010	MIKF01000552.1	18002	18844	-	843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016011	MIKF01000552.1	19899	20867	+	969	0	5	2	4	2	0	0	0	0	0	2	0	0	0	0	0
BHE90_016012	MIKF01000552.1;MIKF01000552.1	21811;22014	21957;22127	+;+	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016013	MIKF01000553.1;MIKF01000553.1;MIKF01000553.1;MIKF01000553.1;MIKF01000553.1	393;728;1173;1299;1863	674;1111;1240;1794;2273	+;+;+;+;+	1641	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016014	MIKF01000553.1;MIKF01000553.1;MIKF01000553.1	3346;3441;4699	3381;4641;4919	+;+;+	1458	2	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_016015	MIKF01000553.1;MIKF01000553.1	5335;6800	6751;7341	-;-	1959	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5
BHE90_016016	MIKF01000553.1;MIKF01000553.1;MIKF01000553.1;MIKF01000553.1;MIKF01000553.1	12234;12359;12500;12685;12812	12306;12446;12632;12763;13266	-;-;-;-;-	828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016017	MIKF01000553.1	18281	19306	+	1026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016018	MIKF01000553.1;MIKF01000553.1	19947;20173	20121;20390	-;-	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016019	MIKF01000554.1;MIKF01000554.1;MIKF01000554.1;MIKF01000554.1;MIKF01000554.1;MIKF01000554.1;MIKF01000554.1;MIKF01000554.1;MIKF01000554.1	413;642;998;1226;1376;1452;1533;1615;1946	582;941;1168;1326;1383;1479;1564;1857;2017	-;-;-;-;-;-;-;-;-	1125	2	10	8	4	0	0	0	0	0	0	0	1	0	0	0	0
BHE90_016020	MIKF01000554.1;MIKF01000554.1;MIKF01000554.1;MIKF01000554.1	3513;3803;7618;7869	3746;7567;7818;8711	+;+;+;+	5043	2	28	14	2	10	0	0	0	0	0	0	0	0	0	0	0
BHE90_016021	MIKF01000554.1;MIKF01000554.1;MIKF01000554.1;MIKF01000554.1	9402;9712;9923;10191	9520;9829;9968;10348	-;-;-;-	441	90	220	98	121	89	7	0	0	0	2	0	0	2	0	0	8
BHE90_016022	MIKF01000554.1;MIKF01000554.1;MIKF01000554.1;MIKF01000554.1	12632;13102;13222;13488	13051;13171;13434;13819	+;+;+;+	1035	27	76	43	18	42	0	0	4	0	0	0	0	0	0	0	2
BHE90_016023	MIKF01000554.1;MIKF01000554.1	17796;18194	18139;19712	+;+	1863	0	6	4	4	4	0	0	0	0	0	0	0	0	0	0	2
BHE90_016024	MIKF01000555.1;MIKF01000555.1;MIKF01000555.1	47;549;912	351;824;1109	-;-;-	779	17	87	37	16	26	7	0	0	0	2	0	0	0	0	0	2
BHE90_016025	MIKF01000555.1;MIKF01000555.1;MIKF01000555.1;MIKF01000555.1;MIKF01000555.1;MIKF01000555.1	3445;3565;5320;5445;6282;7167	3507;5268;5393;5597;6710;7194	-;-;-;-;-;-	2451	7	18	10	2	17	0	0	1	0	0	0	0	0	0	0	0
BHE90_016026	MIKF01000555.1;MIKF01000555.1	10404;10495	10440;13697	-;-	3240	57	107	65	95	84	0	0	2	0	0	4	2	0	0	0	3
BHE90_016027	MIKF01000556.1;MIKF01000556.1	1232;2247	2194;2564	-;-	1281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
BHE90_016028	MIKF01000556.1;MIKF01000556.1	3171;3407	3357;4710	+;+	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016029	MIKF01000556.1;MIKF01000556.1;MIKF01000556.1	5434;6053;7573	6007;7518;7653	-;-;-	2121	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016030	MIKF01000556.1;MIKF01000556.1;MIKF01000556.1;MIKF01000556.1	8291;9100;9842;10426	9050;9786;10373;10669	-;-;-;-	2223	2	0	9	2	0	0	2	12	0	2	0	0	0	0	0	0
BHE90_016031	MIKF01000556.1;MIKF01000556.1;MIKF01000556.1	15172;15551;16157	15490;16108;16203	+;+;+	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016032	MIKF01000556.1;MIKF01000556.1;MIKF01000556.1	17620;17932;18135	17880;18083;18258	+;+;+	537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016033	MIKF01000556.1	18544	19260	-	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016034	MIKF01000557.1;MIKF01000557.1	302;779	725;1032	-;-	678	10	15	4	4	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_016035	MIKF01000557.1;MIKF01000557.1;MIKF01000557.1	1380;2384;4400	2337;4346;4523	-;-;-	3045	2	9	3	4	2	0	0	2	0	0	0	0	0	0	0	0
BHE90_016036	MIKF01000557.1;MIKF01000557.1	5008;5290	5236;5837	+;+	777	2	8	4	6	4	0	0	0	0	0	0	0	0	0	0	0
BHE90_016037	MIKF01000557.1;MIKF01000557.1;MIKF01000557.1	6303;6437;6583	6374;6514;6657	+;+;+	225	0	6	2	8	2	0	0	0	0	0	0	0	0	0	0	0
BHE90_016038	MIKF01000557.1;MIKF01000557.1	7052;7929	7882;8969	-;-	1872	7	27	12	12	4	0	0	0	0	0	0	0	0	0	0	6
BHE90_016039	MIKF01000557.1	10543	10614	-	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016040	MIKF01000557.1;MIKF01000557.1;MIKF01000557.1;MIKF01000557.1;MIKF01000557.1	11273;11467;11653;12256;13066	11410;11597;12205;13015;13709	+;+;+;+;+	2226	14	68	26	20	24	0	2	0	0	4	0	0	0	0	0	3
BHE90_016041	MIKF01000557.1	14218	14982	-	765	8	16	10	6	16	0	0	0	0	0	0	0	0	0	0	0
BHE90_016042	MIKF01000557.1;MIKF01000557.1	16959;17031	16971;19318	+;+	2301	6	18	20	10	20	0	0	0	0	0	2	0	0	0	0	2
BHE90_016043	MIKF01000557.1	20262	21164	+	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016044	MIKF01000558.1;MIKF01000558.1	134;614	528;844	-;-	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016045	MIKF01000558.1;MIKF01000558.1;MIKF01000558.1	2331;2857;3526	2801;3465;3723	-;-;-	1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016046	MIKF01000558.1;MIKF01000558.1;MIKF01000558.1;MIKF01000558.1	4562;4753;5163;6023	4701;5097;5942;6344	-;-;-;-	1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016047	MIKF01000558.1;MIKF01000558.1	8256;8604	8553;8893	+;+	588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016048	MIKF01000558.1;MIKF01000558.1;MIKF01000558.1;MIKF01000558.1	9381;9697;9930;10189	9636;9877;10135;11108	-;-;-;-	1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016049	MIKF01000558.1;MIKF01000558.1	11576;12692	12640;12952	+;+	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016050	MIKF01000558.1;MIKF01000558.1;MIKF01000558.1;MIKF01000558.1;MIKF01000558.1;MIKF01000558.1	12996;13259;13836;14183;14300;14802	13212;13771;14124;14237;14738;14977	-;-;-;-;-;-	1689	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0
BHE90_016051	MIKF01000558.1	15260	15925	+	666	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_016052	MIKF01000558.1;MIKF01000558.1	19512;20173	20103;20504	-;-	924	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
BHE90_016053	MIKF01000558.1	21196	21398	+	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005023	MIKF01000056.1;MIKF01000056.1	2872;4490	4407;4720	-;-	1767	2	12	2	2	4	0	0	0	0	0	0	2	0	0	0	0
BHE90_005024	MIKF01000056.1;MIKF01000056.1	6321;8112	8059;11190	-;-	4818	14	45	16	0	10	0	0	2	0	0	2	0	0	0	0	2
BHE90_005025	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	11912;12692;12921	11915;12838;12988	+;+;+	219	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0
BHE90_005026	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	13098;13368;14118	13237;14069;16887	+;+;+	3612	20	25	20	4	6	0	0	0	0	0	0	0	0	0	0	2
BHE90_005027	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	19405;19677;21010;21206	19620;20962;21159;21245	+;+;+;+	1692	18	14	26	10	5	0	0	2	0	0	0	1	0	0	0	0
BHE90_005028	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	21925;22210;23028	22164;22446;23474	-;-;-	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005029	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	26067;26252;26549	26196;26493;26716	-;-;-	540	4	12	2	2	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005030	MIKF01000056.1;MIKF01000056.1	27090;28814	28767;28959	-;-	1824	8	16	17	0	16	0	0	2	0	0	0	0	0	0	0	2
BHE90_005031	MIKF01000056.1;MIKF01000056.1	30230;30680	30628;30970	+;+	690	93	235	123	76	115	2	0	2	0	0	0	0	0	0	0	11
BHE90_005032	MIKF01000056.1	31744	36120	+	4377	12	7	6	2	5	0	0	0	0	0	0	0	0	0	0	0
BHE90_005033	MIKF01000056.1	36568	39087	+	2520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005034	MIKF01000056.1	43457	44476	+	1020	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2
BHE90_005035	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	44987;45088;45930;46245;46471;46605	45029;45869;46193;46409;46557;46661	+;+;+;+;+;+	1398	14	64	23	16	12	0	1	2	0	0	0	2	0	0	0	8
BHE90_005036	MIKF01000056.1	49332	50378	-	1047	4	20	4	4	11	0	0	0	0	0	0	1	0	0	0	6
BHE90_005037	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	52652;52961;54345	52911;54293;54764	-;-;-	2013	46	51	17	54	62	4	0	2	0	0	0	4	0	0	0	6
BHE90_005038	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	56299;57321;57580	57270;57528;57902	-;-;-	1503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005039	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	58357;59288;59615;59799	59227;59564;59743;60339	-;-;-;-	1818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005040	MIKF01000056.1;MIKF01000056.1	61016;61128	61074;62793	+;+	1725	0	4	4	8	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005041	MIKF01000056.1	62912	64240	-	1329	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005042	MIKF01000056.1	64915	65241	-	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005043	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	65728;65818;66571;67157	65735;66519;67105;67318	-;-;-;-	1407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005044	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	68716;69404;69556;69806	68948;69503;69745;70692	+;+;+;+	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BHE90_005045	MIKF01000056.1;MIKF01000056.1	71471;72484	72325;72522	+;+	894	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005046	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	72769;73506;73671;73796;74358	73455;73623;73744;74311;74522	-;-;-;-;-	1560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005047	MIKF01000056.1;MIKF01000056.1	75174;77102	77039;77155	-;-	1920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005048	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	78331;78432;78700;80342	78335;78648;80286;80524	-;-;-;-	1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005049	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	83060;83172;83450;84376;84556	83120;83339;84308;84440;84812	-;-;-;-;-	1410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005050	MIKF01000056.1	87091	88443	+	1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005051	MIKF01000056.1	88978	89931	-	954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005052	MIKF01000056.1	90610	92793	-	2184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005053	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	93329;93419;94400;95275;95479;95768;95895	93363;94346;95225;95427;95716;95842;96057	-;-;-;-;-;-;-	2418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005054	MIKF01000056.1;MIKF01000056.1	97019;97294	97237;99291	+;+	2217	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
BHE90_005055	MIKF01000056.1	102763	103506	+	744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_005056	MIKF01000056.1;MIKF01000056.1;MIKF01000056.1;MIKF01000056.1	103881;104272;104522;105397	104223;104472;105346;105500	-;-;-;-	1473	2	2	9	4	4	0	0	0	0	0	0	0	0	0	0	2
BHE90_005057	MIKF01000056.1;MIKF01000056.1	107235;107552	107497;108836	+;+	1548	39	135	43	36	37	2	0	0	0	0	0	2	0	0	0	3
